Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-07-07,19890,20107,19706,19953,412852,-0.007898208727272727,20069.21818181818,20286.909090909092,20367.0,20052.384848818183,19943.327274000003,0.0,0.0,19953
2017-07-10,19977,20245,19682,19938,570953,0.008920518545454545,20007.454545454544,20222.69090909091,20358.649999999998,20054.030304,19943.59015236364,1.0,1.0,20137
2017-07-11,19930,20286,19534,19890,942351,0.010082502727272728,19955.70909090909,20158.745454545457,20340.272727272728,20053.504544181815,19942.145453636364,1.0,2.8,20446
2017-07-12,19927,20372,19680,20022,519671,0.007379697909090908,19944.52727272727,20114.236363636363,20321.627272727274,20053.931817545454,19942.15984854546,1.0,2.2,20462
2017-07-13,20198,20265,19716,19840,371271,-0.004962175272727272,19929.18181818182,20052.19090909091,20297.72272727273,20046.59848436364,19941.837121545457,1.0,1.0,20038
2017-07-14,19861,20024,19542,19775,342515,-0.003367814545454546,19893.52727272727,19981.372727272726,20253.840909090908,20044.328787727267,19941.294697818183,0.0,0.0,19775
2017-07-17,19829,20178,19541,19863,363914,0.011545995636363637,19878.50909090909,19942.981818181815,20213.863636363636,20042.557575181818,19935.486364454548,0.0,0.0,19863
2017-07-18,19895,20264,19640,20061,662890,0.018084386090909094,19912.581818181818,19934.145454545454,20197.145454545454,20047.56969790909,19932.27651481818,0.0,1.0,20061
2017-07-19,20136,20458,19861,20199,445888,0.004616625363636364,19947.927272727273,19946.227272727272,20184.486363636363,20053.86515090909,19930.229546272723,0.0,0.0,20199
2017-07-20,20268,20559,20002,20259,484325,0.00431517181818182,20031.69090909091,19980.436363636363,20165.995454545457,20057.599999,19931.378788818183,0.0,0.0,20259
2017-07-21,20270,20654,20036,20354,389870,0.008032261090909092,20147.454545454544,20020.49090909091,20153.7,20063.593938818183,19933.50075736364,1.0,2.2,20801
2017-07-24,20468,21073,20247,20892,552317,0.027017186545454545,20353.2,20115.854545454546,20169.272727272728,20081.08333309091,19942.06212181818,0.0,0.0,20892
2017-07-25,21022,21263,20566,20975,537820,-0.006217071727272727,20536.145454545454,20224.363636363636,20191.554545454546,20100.24545472727,19952.379546,1.0,1.0,21184
2017-07-26,21112,21285,20567,20916,559104,-0.017329674454545457,20679.50909090909,20313.71818181818,20213.977272727272,20118.118181818183,19963.090152727276,0.0,0.0,20916
2017-07-27,20988,21190,20521,20886,327944,-0.01275600036363636,20804.909090909092,20418.3,20235.245454545457,20136.840908727274,19971.949243272727,1.0,1.4,21178
2017-07-28,20779,20981,20358,20552,443072,-0.036669872181818185,20844.545454545456,20496.0,20238.686363636363,20154.22727154546,19979.664393272727,1.0,2.6,21086
2017-07-31,20455,20792,20145,20475,182114,-0.002086488909090909,20761.163636363635,20557.18181818182,20250.081818181818,20174.374242363636,19989.05530427273,0.0,0.0,20475
2017-08-01,20347,20864,20218,20597,231612,0.004733911636363637,20685.563636363637,20610.854545454546,20272.5,20189.71969727273,20001.006817545454,0.0,0.0,20597
2017-08-02,20528,20973,20275,20745,291057,0.01940816890909091,20651.418181818182,20665.46363636364,20305.845454545455,20202.26969790909,20014.278787181815,0.0,1.4,20745
